email;exercicio;passo;AD;SB;MT;SP;PA;PM;MM;DM;AF;MF;OI;UT;RE;ER;DE;correct;feedback;timestamp
925;x-12=19;x=31;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-03 15:45:46
925;x+5=-4;x=-9;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-03 15:47:54
925;x+7=-11;x=-18;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-03 15:48:04
925;x+6=-12;x=-18;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-03 15:48:15
925;x+14=-1;x=-15;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-03 15:48:27
925;x+22=-22;x=-44;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-03 15:48:37
925;x-8=-10;x=-2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-03 15:49:22
925;x-15=-7;x=8;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-03 15:50:05
925;x-13=-11;x=2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-03 15:50:16
925;x-6=-23;x=-23+6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-03 18:44:34
925;x-6=-23;x=17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-05-03 18:45:02
925;x-6=-23;x=17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-05-03 18:45:12
925;x-6=-23;x=-17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-03 18:45:28
917;x-13=-11;x=-11+13;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-05 01:31:53
917;x-13=-11;x=2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-05 01:31:57
925;x-19=-42;x-19=-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-05-09 17:16:09
925;x-19=-42;x-19=-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-05-09 17:16:17
923;x-3=5;x=5+3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-12 16:07:26
923;x-3=5;x=8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-12 16:07:29
923;x-8=17;x=25;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-12 16:07:43
923;x-12=19;x=31;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-12 16:07:52
919;3*(2x-1)=2*(x+1)+3;6x-3=2*(x+1)+3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;null;2017-05-12 19:08:24
919;3*(2x-1)=2*(x+1)+3;6x-3=2x+2+3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;null;2017-05-12 19:08:29
919;3*(2x-1)=2*(x+1)+3;6x-2x=2+3+3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-12 19:08:58
919;3*(2x-1)=2*(x+1)+3;4x=2+3+3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-12 19:09:06
919;3*(2x-1)=2*(x+1)+3;4x=8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-12 19:09:10
919;x+3=15;x=12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-24 23:45:44
919;4x+7=x+25;4x+7-25=x;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-24 23:46:46
919;4x-10=(x+1)/(2);2*(4x-10)=x+1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;null;2017-05-24 23:59:32
1015;x+7=12;x=5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-25 16:26:45
1016;x+7=12;x=5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-25 16:47:17
1018;x+7=12;x=5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-25 17:04:26
1024;x+7=12;x=5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-25 17:27:20
1021;x+7=12;x=5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-25 17:28:20
1015;x+4=9;x=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-25 19:39:59
1015;x+4=9;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-25 19:40:10
1019;x+7=12;x=5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-25 23:12:59
1019;x+4=9;x=5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-25 23:13:20
1024;x+4=9;x=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 06:32:29
1024;x+4=9;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 06:32:31
1024;2x-(x)/(2)=2x+(1)/(3);12x-3x=12x+2;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;null;2017-05-26 06:33:30
1024;(x-5)/(10)+(1-2x)/(5)=(3-x)/(4);2*(x-5)+4*(1-2x)=5*(3-x);1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;null;2017-05-26 06:34:15
947;x+7=12;x+7-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Não há símbolo de igualdade;2017-05-26 07:59:25
965;x+7=12;x=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 07:59:29
947;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 07:59:57
965;x+7=12;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 07:59:57
947;x+7=12;x+0=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:00:33
965;x+4=9;x=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:00:38
947;x+7=12;x=5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:00:42
965;x+4=9;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:00:44
957;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:00:56
965;x+3=15;x=15-3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:01:05
965;x+3=15;x=12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:01:13
959;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:01:46
949;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:01:51
965;x+5=8;x=8-5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:00
950;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:01
1022;x+7=12;x=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:09
966;x+7=12;x=-7+12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:13
964;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:16
965;x+5=8;x=3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:20
1022;x+7=12;x=+5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:31
947;x+16=32;x+16-16=32-16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:37
951;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:42
957;x+7=12;14=12-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Inexistência de incógnitas;2017-05-26 08:02:42
965;x+12=27;x=27-12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:51
966;x+7=12;x=5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:55
949;x+7=12;x=5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:02:59
947;x+16=32;x+0=14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-05-26 08:03:06
950;x+7=12;x=12-7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:07
965;x+12=27;x=15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:15
960;x+7=12;x=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:18
948;x+7=12;x=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:24
952;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:25
954;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:28
957;x+7=12;x+14=12-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-05-26 08:03:30
965;x+16=32;x=32-16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:31
957;x+7=12;x+14=12-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-05-26 08:03:32
950;x+7=12;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:33
947;x+16=32;x+0=16;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:34
946;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:37
965;x+16=32;x=16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:39
947;x+16=32;x=16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:42
945;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:42
964;x+7=12;x=12-7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:52
949;x+4=9;x+4-4=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:03:58
959;x+7=12;7x-7=5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-05-26 08:04:00
951;x+7=12;x=12-7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:02
949;x+4=9;x=5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:07
945;x+7=12;x+0=12-7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:13
955;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:15
965;x+8=15;x=15-8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:16
947;x+12=27;x+12-12=27-12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:19
953;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:19
964;x+7=12;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:22
951;x+7=12;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:24
949;x+3=15;x+3-3=15-3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:24
1022;x+4=9;x=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:25
950;x+4=9;x=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:27
957;x+7=12;x+14+5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Não há símbolo de igualdade;2017-05-26 08:04:28
957;x+7=12;x+14+5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Não há símbolo de igualdade;2017-05-26 08:04:29
965;x+8=15;x=7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:29
949;x+3=15;x=12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:30
947;x+12=27;x+0=15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:35
947;x+12=27;x=15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:40
950;x+4=9;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:42
965;x+10=10;x=10-10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:43
949;x+5=8;x+5-5=8-5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:46
1022;x+4=9;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:49
953;x+7=12;x+0=12-7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:51
965;x+10=10;x=0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:51
949;x+5=8;x=3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:52
945;x+7=12;x=12-7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:57
966;x+4=9;x=-4+9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:04:58
950;x+5=8;x=8-5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:02
945;x+7=12;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:05
1022;x+3=15;x=15-3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:06
949;x+12=27;x+12-12=27-12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:06
947;x+5=8;x+5-5=8-5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:07
946;x+7=12;x-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Não há símbolo de igualdade;2017-05-26 08:05:07
948;x+7=12;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:12
954;x+7=12;x=5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:12
966;x+4=9;x=+5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:12
960;x+7=12;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:13
953;x+7=12;x=12-7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:14
950;x+5=8;x=3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:19
947;x+5=8;x=3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:21
1022;x+3=15;x=12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:23
946;x+7=12;x=5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:28
965;x+7=23;x=23-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:32
953;x+7=12;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:35
964;x+4=9;x=4-4=9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Presença de mais de um símbolo de igualdade;2017-05-26 08:05:36
950;x+3=15;x=15-3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:37
1022;x+5=8;x=8-5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:39
959;x+7=12;x=5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:40
966;x+3=15;x=-3+15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:46
1022;x+5=8;x=3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:46
964;x+4=9;x=4-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-05-26 08:05:48
950;x+3=15;x=12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:50
955;x+7=12;x+0=12-7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:51
947;x+3=15;x+3-3=15-3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:52
949;x+12=27;x=15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:57
966;x+3=15;x=+12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:05:58
947;x+3=15;x=12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:01
965;x+7=23;x=16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:01
1022;x+12=27;x=27-12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:03
957;x+7=12;x+0+5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Não há símbolo de igualdade;2017-05-26 08:06:03
957;x+7=12;x+0+5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Não há símbolo de igualdade;2017-05-26 08:06:04
950;x+12=27;x=27-12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:08
949;x+16=32;x+16-16=32-16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:14
952;x+7=12;x=5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:14
965;x+11=27;x=27-11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:16
964;x+4=9;x=4-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-05-26 08:06:17
1022;x+12=27;x=15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:17
947;x+4=9;x+4-4=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:18
954;x+4=9;x=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:19
949;x+16=32;x=16;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:22
955;x+7=12;x=5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:23
947;x+4=9;x=5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:25
951;x+4=9;x=4-4=9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Presença de mais de um símbolo de igualdade;2017-05-26 08:06:29
966;x+5=8;x=-5+8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:30
965;x+11=27;x=16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:33
1022;x+16=32;x=32-16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:34
954;x+4=9;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:42
948;x+4=9;x=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:42
957;x+7=12;x+0=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:44
957;x+7=12; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Equação vazia;2017-05-26 08:06:45
965;x+19=34;x=34-19;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:48
966;x+5=8;x=+3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:50
948;x+4=9;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:53
960;x+4=9;x=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:54
1022;x+16=32;x=16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:54
950;x+12=27;x=15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:06:54
960;x+4=9;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:05
952;x+4=9;x=5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:05
954;x+3=15;x=15-3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:05
946;x+4=9;9-4=5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Inexistência de incógnitas;2017-05-26 08:07:06
962;x+7=12;x+7-7=12-7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:08
950;x+16=32;x=32-16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:10
966;x+12=27;x=-12+27;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:15
957;x+7=12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Poucos termos apresentados;2017-05-26 08:07:18
952;x+3=15;x=12;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:20
955;x+4=9;x+4-4=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:24
948;x+3=15;x=15-3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:28
966;x+12=27;x=+15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:28
952;x+5=8;x=3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:30
950;x+16=32;x=16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:32
954;x+3=15;x=12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:37
960;x+3=15;x=15-3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:38
957;x+7=12;5+0=5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sua equação possui o seguinte erro: Equação Inválida: Inexistência de incógnitas;2017-05-26 08:07:38
955;x+4=9;x+0=9-4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:38
948;x+3=15;x=12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:39
965;x+19=34;x=25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Infelizmente não há mais dicas disponíveis!;2017-05-26 08:07:39
959;x+4=9;x=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:40
955;x+4=9;x=5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:47
960;x+3=15;x=12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:47
952;x+12=27;x=15;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:50
962;x+7=12;x+0=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:51
954;x+5=8;x=8-5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:53
966;x+16=32;x=-16+32;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:56
959;x+4=9;x=5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:58
952;x+16=32;x=16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:07:59
954;x+5=8;x=3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:01
957;x+7=12;x=5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:03
962;x+7=12;x=5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:04
948;x+5=8;x=8-5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:04
1022;x+8=15;x=15-8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:04
960;x+5=8;x=8-5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:06
949;x+8=15;x=7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:07
946;x+4=9;x=9-4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:11
955;x+3=15;x+3-3=15-3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:13
965;x+19=34;x=15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:13
960;x+5=8;x=3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:14
948;x+5=8;x=3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:16
959;x+3=15;x=15-3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;null;2017-05-26 08:08:16
